0,0.0116963500267666,0.00273155546970787,0.00940493586936208,0.0486295032717486,0.0762170415217224,0.703304875769748,0.117286905270857,0.0307288328000872
30,0.00652929939113941,0.0117413336747546,0.0205737540969046,0.0440141705527585,0.0900877650070479,0.681956135476391,0.118509588993968,0.0265879528070356
60,0.00306256222744789,0.00841108553410837,0.047956620029153,0.0479430897952681,0.0955602029873924,0.657372242857373,0.111404642158736,0.0282895544105212
90,0.0189318581179215,0.0175589342478433,0.0856144451716479,0.0241653730850484,0.0954975246736832,0.616141583813643,0.110321803430205,0.0317684774600079
120,0.0172438885713627,0.00111997035011589,0.0907387997663746,0.0249201683111644,0.0835261964728753,0.637149240592646,0.111551381175116,0.0337503547603447
150,0.031754450640458,0.0100197622435515,0.102692284232212,0.0239062584188718,0.0885301989903381,0.596191386405001,0.127203946348015,0.0197017127215528
180,0.0353865838625094,0.0351744699600471,0.119638261936885,0.0459033057179437,0.0720637499692265,0.56158029640645,0.11129555202242,0.018957780124518
210,0.0469215903294775,0.0383564271132501,0.136851833974225,0.0431959844030822,0.0764234252521079,0.517551288845725,0.120125434081639,0.0205740160004935
240,0.069010088797014,0.0274416237906401,0.154178484144109,0.0268563012120616,0.0759651299301766,0.49582188118306,0.128591250939311,0.022135240003628
270,0.0872641879674346,0.0400435746866742,0.140867003436706,0.0403562622735366,0.0748132968953248,0.469416529859847,0.119901278083968,0.0273378667965081
300,0.0993095709203155,0.06417526187944,0.148038448490677,0.0216580349460427,0.0684694542772925,0.459099406788038,0.117453396808561,0.0217964258896326
330,0.116035831872878,0.0488425546889051,0.172427367034651,0.0337668609427018,0.0628504457606185,0.436707517832887,0.117432178376992,0.0119372434903677
360,0.115392138413238,0.0860745915232785,0.16946557850155,0.0188246964146354,0.0723409165780496,0.424201634900962,0.109936311585828,0.00376413208245854
390,0.123230524141806,0.0842113115188809,0.171547552622272,0.0340379010679838,0.0813965264081808,0.390583821633616,0.0936851749721646,0.0213071876350955
420,0.152837994961874,0.0754942771669745,0.178362227041961,0.0382012305336656,0.0678235581212766,0.37742970661234,0.0896009788372049,0.0202500267247043
450,0.151403491870659,0.10417726730904,0.176376347551822,0.0310914720656031,0.0808646381528083,0.364306343828229,0.0786693043150658,0.013111134906772
480,0.18837327858427,0.115416006828978,0.163429405076558,0.0117689536951415,0.0570092201568683,0.361476381014622,0.080754044872979,0.0217727097705825
510,0.204111928417001,0.128358247150023,0.160126410566188,0.0282444228730049,0.0526291412293816,0.322213677805989,0.0918157407300469,0.0125004312283666
